ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Pozition
101104,simple,,Reverse Moon Necklace,1,0,visible,,Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,38.73,40.25,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/ters-ay-kolye-1137-99-O.jpg,,,,,,,,,0
101105,simple,,Engagement with the ring Heart Necklace,1,0,visible,,Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/kalpli-tektas-yuzuklu-kolye-1118-97-O.jpg,,,,,,,,,0
101106,simple,,Baguette Round Stone Pendant,1,0,visible,,Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,38.73,40.25,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/baget-tasli-yuvarlak-kolye-1115-96-O.jpg,,,,,,,,,0
101107,simple,,Oversized Drop Necklace,1,0,visible,,Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order or as Yellow Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/buyuk-boy-damla-kolye-1114-96-O.jpg,,,,,,,,,0
101108,simple,,Stone Drops Necklace,1,0,visible,,Materiel. . : Silver. On image Product Color. . Rose. Special Note. . : Special Requirements Related to the Structure of the product and the need to manually Product Notes and Information Department. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order as Yellow or White color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,32.55,33.39,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/tasli-damla-kolye-1108-96-O.jpg,,,,,,,,,0
101109,simple,,Marquise Stone Necklace,1,0,visible,,Materiel. . : Silver. On image Product Color. . Rose. Special Note. . : Special Requirements Related to the Structure of the product and the need to manually Product Notes and Information Department. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order as Yellow or White color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,45.59,47.88,"All products, All products > Accessories, All products > Accessories > Necklaces",,,"https://www.mineralistgumus.com/markiz-tasli-kolye-1093-94-O.jpg, https://www.mineralistgumus.com/markiz-tasli-kolye-1094-94-O.jpg",,,,,,,,,0
101110,simple,,Diamond Necklace Montürl baguette,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,45.59,47.88,"All products, All products > Accessories, All products > Accessories > Necklaces",,,"https://www.mineralistgumus.com/elmas-monturlu-baget-tasli-kolye-1087-94-O.jpg, https://www.mineralistgumus.com/elmas-monturlu-baget-tasli-kolye-1091-94-O.jpg",,,,,,,,,0
101111,simple,,Lit. of God Oval Stone Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,42.84,44.83,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/allah-lafzi-tasli-oval-kolye-1082-94-O.jpg,,,,,,,,,0
101112,simple,,Montürl Diamond Flower Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/elmas-monturlu-cicek-kolye-1080-94-O.jpg,,,,,,,,,0
101113,simple,,Shaking baguette Flower Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,37.35,38.73,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/baget-sallantili-cicek-kolye-1079-94-O.jpg,,,,,,,,,0
101114,simple,,White Dorikal Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/beyaz-dorikali-kolye-1078-93-O.jpg,,,,,,,,,0
101115,simple,,Fuchsia Rectangular Stone Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,37.35,38.73,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/mor-tasli-dikdortgen-kolye-1075-93-O.jpg,,,,,,,,,0
101116,simple,,Round Yellow Plate Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Rose or white colors as you want to give your orders Product Notes Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/yuvarlak-sari-plaka-kolye-1073-93-O.jpg,,,,,,,,,0
101117,simple,,Rose Round Plate Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/rose-yuvarlak-plaka-kolye-1072-93-O.jpg,,,,,,,,,0
101118,simple,,Singapore Chain Necklace Turquoise,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/singapur-zincirli-turkuaz-kolye-1069-93-O.jpg,,,,,,,,,0
101119,simple,,Stone Star Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/tasli-yildiz-kolye-1067-92-O.jpg,,,,,,,,,0
101120,simple,,Eye Turquoise Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/turkuaz-goz-kolye-1064-92-O.jpg,,,,,,,,,0
101121,simple,,Plate Clover Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,"https://www.mineralistgumus.com/plaka-yonca-kolye-1063-92-O.jpg, https://www.mineralistgumus.com/plaka-yonca-kolye-1170-92-O.jpg",,,,,,,,,0
101122,simple,,Plate Butterfly Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/plaka-kelebek-kolye-1062-92-O.jpg,,,,,,,,,0
101123,simple,,White Turquoise Stone Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,38.73,40.25,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/tasli-beyaz-turkuaz-kolye-1061-92-O.jpg,,,,,,,,,0
101124,simple,,Two Sequential Square Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,38.73,40.25,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/iki-sirali-kare-kolye-1058-91-O.jpg,,,,,,,,,0
101125,simple,,Dogfish Yellow Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Rose or white colors as you want to give your orders Product Notes Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.92,34.91,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/camgoz-sari-kolye-1057-91-O.jpg,,,,,,,,,0
101126,simple,,Telescoping C Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,46.96,49.4,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/ic-ice-gecmeli-c-kolye-1054-91-O.jpg,,,,,,,,,0
101127,simple,,Five Nazar Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,38.73,40.25,"All products, All products > Accessories, All products > Accessories > Necklaces",,,"https://www.mineralistgumus.com/besli-nazar-kolye-1050-91-O.jpg, https://www.mineralistgumus.com/besli-nazar-kolye-1092-91-O.jpg",,,,,,,,,0
101128,simple,,Five White Evil Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,38.73,40.25,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/besli-beyaz-nazar-kolye-1049-91-O.jpg,,,,,,,,,0
101129,simple,,Vavi Necklace,1,0,visible,,Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/vav-kolye-1038-89-O.jpg,,,,,,,,,0
101130,simple,,Tektaþl Wing Necklace,1,0,visible,,Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,37.35,38.73,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/tektasli-kanat-kolye-1037-89-O.jpg,,,,,,,,,0
101131,simple,,crown Necklace,1,0,visible,,Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/tac-kolye-1035-89-O.jpg,,,,,,,,,0
101132,simple,,White Crown Necklace,1,0,visible,,Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/beyaz-tac-kolye-1031-89-O.jpg,,,,,,,,,0
101133,simple,,Fatma Ana Eli Opalite Necklace,1,0,visible,,Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/opalit-fatma-ana-eli-kolye-1030-89-O.jpg,,,,,,,,,0
101134,simple,,Black Reverse Moon Stone Necklace,1,0,visible,,Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow If you want to order as veyabeyaz Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,45.59,47.88,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/siyah-tasli-ters-ay-kolye-1021-88-O.jpg,,,,,,,,,0
101135,simple,,Color Drop Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/renkli-damla-kolye-829-77-O.jpg,,,,,,,,,0
101136,simple,,entourage Kolya,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/anturaj-kolye-825-77-O.jpg,,,,,,,,,0
101137,simple,,Mother Baby Feet Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/anne-bebek-ayagi-kolye-822-76-O.jpg,,,,,,,,,0
101138,simple,,Written God Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/allah-yazili-kolye-820-76-O.jpg,,,,,,,,,0
101139,simple,,Starfish Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/deniz-yildizi-kolye-819-76-O.jpg,,,,,,,,,0
101140,simple,,Italian Long Binary Large Ring Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,107.36,116.51,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/uzun-ikili-genis-halkali-italyan-kolye-591-58-O.jpg,,,,,,,,,0
101141,simple,,Four Italian Tri-Color Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Three Colors. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,52.45,55.5,"All products, All products > Accessories, All products > Accessories > Necklaces",,,"https://www.mineralistgumus.com/uc-renkli-dortlu-italyan-kolye-586-57-O.jpg, https://www.mineralistgumus.com/uc-renkli-dortlu-italyan-kolye-592-57-O.jpg",,,,,,,,,0
101142,simple,,Very Batch Italian Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,45.59,47.88,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/cok-toplu-italyan-kolye-580-56-O.jpg,,,,,,,,,0
101143,simple,,Italian Multi-Sequin Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,68.93,73.81,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/cok-pullu-italyan-kolye-578-56-O.jpg,,,,,,,,,0
101144,simple,,White Stone Star Necklace,1,0,visible,,"Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow Rose, or if you want to order as Color Product Note Specify the department.",,,taxable,,1,,,0,0,,,,,1,,33.92,34.91,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/beyaz-tasli-yildiz-kolye-285-28-O.jpg,,,,,,,,,0
101145,simple,,Small Size White Plate Moon Star Necklace,1,0,visible,,"Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow Rose, or if you want to order as Color Product Note Specify the department.",,,taxable,,1,,,0,0,,,,,1,,31.86,32.63,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/kucuk-boy-beyaz-plaka-ay-yildiz-kolye-284-28-O.jpg,,,,,,,,,0
101146,simple,,Medium Plate White Moon Star Necklace,1,0,visible,,Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/orta-boy-beyaz-plaka-ay-yildiz-kolye-278-27-O.jpg,,,,,,,,,0
101147,simple,,Small Size White Stone Moon Star Necklace,1,0,visible,,Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/kucuk-boy-beyaz-tasli-ay-yildiz-kolye-276-27-O.jpg,,,,,,,,,0
101148,simple,,Medium Plate Moon Star Necklace,1,0,visible,,Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/orta-boy-plaka-ay-yildiz-kolye-275-27-O.jpg,,,,,,,,,0
101149,simple,,Small Size Plate Moon Star Necklace,1,0,visible,,Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,31.86,32.63,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/kucuk-boy-plaka-ay-yildiz-kolye-274-27-O.jpg,,,,,,,,,0
101150,simple,,Small Size Stone Moon Star Necklace,1,0,visible,,Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/kucuk-boy-tasli-ay-yildiz-kolye-273-27-O.jpg,,,,,,,,,0
101151,simple,,Oversized White Stone Moon Star Necklace,1,0,visible,,Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/buyuk-boy-beyaz-tasli-ay-yildiz-kolye-272-27-O.jpg,,,,,,,,,0
101152,simple,,Oversized Stone Moon Star Necklace,1,0,visible,,Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/buyuk-boy-tasli-ay-yildiz-kolye-271-271-27-O.jpg,,,,,,,,,0
101153,simple,,Letter Diamond Necklace,1,0,visible,,Material: Silver. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number.,,,taxable,,1,,,0,0,,,,,1,,42.84,44.83,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/diamond-harf-kolye-264-26-O.jpg,,,,,,,,,0
101154,simple,,Written Line Name Necklace,1,0,visible,,Mine is 925 sterling silver. You specifically prepared upon request. Color isenil that it can be adjusted.,,,taxable,,1,,,0,0,,,,,1,,45.59,47.88,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/isim-hat-yazili-kolye-236-23-O.jpg,,,,,,,,,0
101155,simple,,Rectangular Plates Letter Necklace,1,0,visible,,"Mine is 925 sterling silver. Desired letters can be written onto the plate, the product color desired shape can be adjusted to white or rose.",,,taxable,,1,,,0,0,,,,,1,,51.08,53.98,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/dikdortgen-plaka-harf-kolye-216-21-O.jpg,,,,,,,,,0
101156,simple,,Rectangular Yellow Plate Letter Necklace,1,0,visible,,Material: Silver. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Rose or white colors as you want to give your orders Product Notes Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,51.08,53.98,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/dikdortgen-sari-plaka-harf-kolye-194-19-O.jpg,,,,,,,,,0
101157,simple,,White Stone Michael's Sword Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,37.35,38.73,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/beyaz-tasli-mikailin-kilici-kolye-183-18-O.jpg,,,,,,,,,0
